id,text,label,sentiment
6194,I wish there was an option to create a to-do list for tomorrow. Like I wish there was a my tomorrow that would turn into my day instead of me having to manually add all the things I wrote the day before if that makes sense,2,positive
1101,Trying to get to sleep but mum is blaring Les Mis really loudly in the sitting room,0,negative
25556,#hollyoaks .... The curse of justin strikes again.... Date the burton and end up screwed  poor sod,0,negative
1271, hahah! sadly there is no current activity though in the room,0,negative
3378, you know I love you.,2,positive
8505,Yooooooo!? What up mates?!,1,neutral
6629,"I loved this app, but after the new update I am unable to use the widget. Uninstalled.",0,negative
4192,"2019/10/24 - revised from 5 to 1 star. App is dead. All my data gone. Never again trust an app you cannot export and organize your data, and to a universal format. Avoid as others said recently.",0,negative
2610,I am unable to download this app. It downloads uptil 82% and then stops. I have a android device,0,negative
2028," Just wondering if you are going to put 'One Too Many' on itunes.  I hope you do, it is the only cd of yours I don`t have.",1,neutral
4710,Goodknight Twitterland! Happy Mother`s Day to all you blockhead mommas! Have a wonderful day!,2,positive
3535,Back at the vet and it isn`t good,0,negative
157,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",1,neutral
23038, SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM - never freu you zu frï¿½h,1,neutral
3306,I can't activate notification for complete focus time,0,negative
6640, same thing happens to me all the time,1,neutral
24092," Hahahaha! I didn`t know it said that, sheeeeittt! I don`t get why I can`t have a picture... bwaaaahhh",0,negative
3181, audiotistic! sneak your little butt in,1,neutral
12012,"Got caught in the rain with about 7 people  Now, probably just gunna watch Smallville till I fall asleep",1,neutral
5254, yes i did - as a thank you. have contacted them 2ce but no response,1,neutral
4493, while you awake ?,1,neutral
8831,Loved this app until ads started covering the entire screen. Uninstalled immediately.,0,negative
21604,Enjoying the nice couple dad with my brother to bad we never really see each other anymore...,1,neutral
10759, i honestly hope the theatre gets hit by a meteor before you get there,0,negative
20265," we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad",1,neutral
2512,I am freezing,1,neutral
5309,is at the salon with my mom  happy mothers day mom!,2,positive
2497, check this out: http://tinyurl.com/d44lra,1,neutral
4836, awesome! What a blessing,2,positive
11537, Love the unique accordion thief buffs - thank you!,2,positive
4060,has work this afternoon,1,neutral
3638,it crashes everytime i open it whenever i go one day without using it,1,neutral
26340,Just realized it is friday and b/c of a party I don`t get to go racing.,1,neutral
24143, I think I`ve heard of that song. I`ll listen to it tomorrow.,1,neutral
2805,"Decent app. Fun concept. Biggest issue right now is that some of the dailies that are supposed to be once per week are still showing up as an every-day task, which is very annoying. Sometimes the dailies will cross over into the to-do list for an hour or so at a time, too.",1,neutral
18288,I`m medal drivin`  home in 3 hours!,1,neutral
21641, I`m depressed ! I want to know you and kiss you all,0,negative
1788,"Brian (cat) still hasn`t shown up...I feel sad and sick, I`m afraid he`s been eaten by something.    It doesn`t look  good",0,negative
25538, all you have to do is have your boyfriend say something for me so i can hear his accent.,1,neutral
10690,  I want to go to the pub. Boooo.,0,negative
15787, supp?,1,neutral
19428, its cool.  Im glad everyone had a nice date night.  Maybe one day ill get one too.,2,positive
43,i`m only updating this so that brett`s phone beeps  but really.. looking at wedding stuff. again.for the next five months.,1,neutral
15220, we tried to DM you but your not following us,0,negative
5446,Took some phogs,1,neutral
20760, Have you heard the song 'Purpose' from Avenue Q?  Your post reminds me of that.,1,neutral
3417,I purchased it but it still showing i dont have premium account. The money is debited from my account but i haven't get premium app. Please consider this.,0,negative
16128, Ahhh so Jealous!  Have a nice time and I`ll see you when you get back x,1,neutral
23184, awww  thanks lol - ermm what happened to the studying !? ha ha,2,positive
16809," - not early at all, just say you are running on eastern time  hope you had fun at your auditions! canada ftw!",2,positive
11520, meh! You should try the one on commercial drive with all the cats,0,negative
2416,"_tweets I wish I could be there to give you the biggest hug right now. I`m so sorry, I can`t imagine how painful it must be",1,neutral
25058,doesn`t kno wat to do now ER is over  saddo,0,negative
5086,"This is unforgivably close to perfect. Why no timer? So many tasks are long-term and need to be chipped away at bit by bit. You could have it where once a task was selected, the timer would start, and you would earn a certain amount of experience and coin for every x amount of minutes completed.  As it is, I have two pair this app with a different promodo app.",1,neutral
8179,http://twitpic.com/67iab - Rounding bases - she was fast during relays. Not so fast during the game,1,neutral
695,Bit improvement,2,positive
17832," check out her new song 'sentimental, wat-a-joke-ental' she`s a fren  www.last.fm/music/marple+meg",1,neutral
9020,Hangover,1,neutral
10085,"Is feeling sick, probably a summer flu",0,negative
7051, just took the Terminator trilogy :-D but what I need is actually TV series and I still can`t find anything tempting,0,negative
16932, Was pawing thru Elle & saw you innit!,1,neutral
3220,"This is really annoying, I got premium but for some reason it doesn't record how much screentime I've been using?? And I have to constantly go to accessibility to turn the app on, I don't know why it turns off a few minutes I turn it on. It's been proven because I use an app called screentime and it records I have used 5 hours, but Forest doesn't? Please fix this!!",0,negative
17879,"twit twit twitter! trying to 'legally' watch a movie online, its not happening",0,negative
1287,"I wish reminders weren't just a premium feature, they should be a basic feature. Everything else is fine.",1,neutral
18895,said final farewells to roommate.  almost finished packing then it`s dc or bust on the 3rd. california: i divorce you x 3!,1,neutral
25088," thanks for following, it means a lot to me  i love hey monday!",2,positive
3938,The app keeps crashing whenever i don't use the app for a few days. I have to uninstall and then install again for it to work normally.,2,positive
19717,elliott claims steak and shake has been doing this for months...not exciting anymore...,0,negative
4848,"This app has been great for me, especially to track daily goals I set for myself. it shows me the days I have succeeded, and the days Ive fallen short. I can see a history of my success and setup reminders to make sure I don't miss a daily goal. I've been using the app for a little over a month now and highly recommend it to anyone who has daily goals they want to rack and be successful with!",2,positive
